claim_id;ticket_id;claim_timestamp;claim_channel;claim_reason;claim_sequence
452;2639;2025-01-15 16:37:55;Email;Urgency increased by user;1
453;2645;2025-01-16 12:49:54;Phone;Ticket taking too long;1
454;2653;2025-01-16 23:42:44;Portal;Issue not solved;1
455;2669;2025-01-14 22:56:27;Email;Ticket taking too long;1
456;2674;2025-01-15 13:42:49;Portal;Urgency increased by user;1
457;2690;2025-01-15 19:29:22;Email;Issue not solved;1
458;2693;2025-01-17 02:01:40;Phone;Ticket taking too long;1
459;2693;2025-01-16 12:11:40;Portal;No update provided;2
460;2698;2025-01-16 10:32:43;Phone;Issue not solved;1
461;2698;2025-01-14 20:33:43;Email;Service still unavailable;2
462;2698;2025-01-15 02:40:43;Email;Urgency increased by user;3
463;2698;2025-01-16 17:50:43;Portal;Ticket taking too long;4
464;2700;2025-01-14 18:24:16;Email;Issue not solved;1
465;2703;2025-01-14 18:34:14;Phone;Issue not solved;1
466;2709;2025-01-14 12:11:37;Email;Issue not solved;1
467;2718;2025-01-14 15:12:33;Portal;Ticket taking too long;1
468;2723;2025-01-16 04:39:25;Email;Urgency increased by user;1
469;2723;2025-01-15 02:12:25;Portal;Issue not solved;2
470;2742;2025-01-14 15:59:52;Portal;No update provided;1
471;2743;2025-01-15 01:10:44;Email;Issue not solved;1
472;2748;2025-01-14 13:45:07;Phone;Ticket taking too long;1
473;2759;2025-01-15 00:33:34;Portal;Issue not solved;1
474;2759;2025-01-15 22:39:34;Email;No update provided;2
475;2759;2025-01-16 04:54:34;Portal;No update provided;3
476;2764;2025-01-15 05:39:40;Phone;Issue not solved;1
477;2764;2025-01-15 09:52:40;Phone;Urgency increased by user;2
478;2769;2025-01-15 07:45:28;Phone;Ticket taking too long;1
479;2769;2025-01-15 04:33:28;Phone;Urgency increased by user;2
480;2773;2025-01-17 08:56:20;Phone;Service still unavailable;1
481;2783;2025-01-15 22:58:44;Phone;Ticket taking too long;1
482;2786;2025-01-15 02:28:06;Phone;No update provided;1
483;2810;2025-01-18 10:43:51;Email;Urgency increased by user;1
484;2826;2025-01-17 05:44:05;Phone;Ticket taking too long;1
485;2826;2025-01-15 22:08:05;Email;No update provided;2
486;2826;2025-01-16 08:02:05;Phone;Urgency increased by user;3
487;2828;2025-01-16 10:30:37;Portal;Ticket taking too long;1
488;2832;2025-01-16 02:22:07;Phone;Service still unavailable;1
489;2850;2025-01-16 01:01:58;Phone;Ticket taking too long;1
490;2850;2025-01-16 01:22:58;Email;Service still unavailable;2
491;2856;2025-01-15 21:22:08;Portal;Ticket taking too long;1
492;2857;2025-01-16 21:12:25;Portal;Urgency increased by user;1
493;2857;2025-01-17 13:55:25;Email;Urgency increased by user;2
494;2865;2025-01-17 01:10:24;Phone;Service still unavailable;1
495;2874;2025-01-15 20:49:30;Email;Issue not solved;1
496;2874;2025-01-15 19:10:30;Phone;Issue not solved;2
497;2878;2025-01-17 05:33:10;Portal;Service still unavailable;1
498;2878;2025-01-17 06:26:10;Email;Issue not solved;2
499;2881;2025-01-16 21:31:38;Portal;Urgency increased by user;1
500;2883;2025-01-15 18:50:24;Email;No update provided;1
501;2888;2025-01-17 08:08:31;Email;No update provided;1
502;2902;2025-01-15 15:10:37;Phone;Service still unavailable;1
503;2908;2025-01-16 07:14:40;Email;Urgency increased by user;1
504;2914;2025-01-15 22:37:11;Portal;Service still unavailable;1
505;2921;2025-01-16 15:59:53;Portal;Ticket taking too long;1
506;2930;2025-01-15 22:03:36;Email;Urgency increased by user;1
507;2931;2025-01-17 22:21:19;Phone;Ticket taking too long;1
508;2942;2025-01-15 21:02:49;Email;Ticket taking too long;1
509;2942;2025-01-15 17:16:49;Email;Service still unavailable;2
510;2962;2025-01-15 16:29:00;Email;Issue not solved;1
511;2973;2025-01-16 11:43:21;Portal;Urgency increased by user;1
512;2981;2025-01-16 23:42:11;Email;Service still unavailable;1
513;2981;2025-01-17 07:30:11;Portal;Urgency increased by user;2
514;2981;2025-01-16 14:09:11;Email;Issue not solved;3
515;2991;2025-01-15 15:30:40;Email;Service still unavailable;1
516;2997;2025-01-15 20:26:45;Phone;Issue not solved;1
517;2997;2025-01-17 00:38:45;Phone;Urgency increased by user;2
518;2999;2025-01-16 19:53:00;Phone;Urgency increased by user;1
519;2999;2025-01-17 03:36:00;Phone;Issue not solved;2
520;2999;2025-01-18 02:52:00;Email;Issue not solved;3
521;3007;2025-01-17 00:47:33;Phone;Ticket taking too long;1
522;3007;2025-01-15 21:35:33;Email;Ticket taking too long;2
523;3012;2025-01-18 03:19:22;Phone;No update provided;1
524;3012;2025-01-18 02:39:22;Phone;No update provided;2
525;3012;2025-01-16 17:19:22;Email;No update provided;3
526;3016;2025-01-17 03:20:12;Email;Urgency increased by user;1
527;3017;2025-01-17 13:08:33;Portal;Urgency increased by user;1
528;3021;2025-01-17 14:49:49;Phone;Issue not solved;1
529;3021;2025-01-16 15:49:49;Portal;No update provided;2
530;3030;2025-01-17 06:26:01;Phone;Ticket taking too long;1
531;3040;2025-01-17 13:15:28;Portal;No update provided;1
532;3048;2025-01-17 04:33:49;Portal;Ticket taking too long;1
533;3053;2025-01-16 22:14:49;Portal;Service still unavailable;1
534;3054;2025-01-18 00:01:29;Phone;No update provided;1
535;3055;2025-01-16 18:12:46;Phone;Urgency increased by user;1
536;3055;2025-01-18 02:48:46;Phone;Urgency increased by user;2
537;3065;2025-01-16 16:51:10;Phone;Issue not solved;1
538;3065;2025-01-16 15:36:10;Phone;Service still unavailable;2
539;3066;2025-01-16 19:01:00;Portal;Urgency increased by user;1
540;3072;2025-01-18 11:01:23;Email;Urgency increased by user;1
541;3072;2025-01-17 11:21:23;Phone;Service still unavailable;2
542;3072;2025-01-17 04:44:23;Phone;Ticket taking too long;3
543;3072;2025-01-18 06:24:23;Email;Service still unavailable;4
544;3090;2025-01-18 08:12:35;Portal;Urgency increased by user;1
545;3101;2025-01-16 14:41:13;Phone;Ticket taking too long;1
546;3112;2025-01-17 23:54:04;Email;Urgency increased by user;1
547;3113;2025-01-17 01:32:03;Portal;Issue not solved;1
548;3117;2025-01-17 19:11:44;Portal;Issue not solved;1
549;3117;2025-01-19 00:14:44;Phone;No update provided;2
550;3117;2025-01-19 04:22:44;Portal;Urgency increased by user;3
551;3139;2025-01-16 12:53:18;Portal;Issue not solved;1
552;3150;2025-01-17 13:46:54;Portal;Issue not solved;1
553;3151;2025-01-17 22:06:43;Portal;No update provided;1
554;3151;2025-01-17 18:04:43;Portal;Service still unavailable;2
555;3157;2025-01-17 19:53:15;Email;Service still unavailable;1
556;3165;2025-01-17 22:35:16;Email;Urgency increased by user;1
557;3199;2025-01-17 05:53:32;Email;Ticket taking too long;1
558;3199;2025-01-16 17:50:32;Portal;Issue not solved;2
559;3201;2025-01-16 22:12:30;Portal;No update provided;1
560;3206;2025-01-16 12:51:09;Email;Issue not solved;1
561;3206;2025-01-17 00:57:09;Email;Urgency increased by user;2
562;3222;2025-01-17 14:43:17;Email;Issue not solved;1
563;3245;2025-01-17 23:22:06;Phone;Urgency increased by user;1
564;3258;2025-01-19 11:47:28;Email;Service still unavailable;1
565;3260;2025-01-20 18:02:15;Email;Issue not solved;1
566;3260;2025-01-18 04:18:15;Portal;Issue not solved;2
567;3263;2025-01-18 09:21:35;Phone;Ticket taking too long;1
568;3270;2025-01-18 05:40:57;Portal;Urgency increased by user;1
569;3274;2025-01-18 00:08:32;Portal;No update provided;1
570;3274;2025-01-17 17:05:32;Email;Service still unavailable;2
571;3274;2025-01-17 12:01:32;Phone;No update provided;3
572;3286;2025-01-17 20:25:55;Email;Urgency increased by user;1
573;3318;2025-01-18 06:56:56;Email;Ticket taking too long;1
574;3332;2025-01-17 20:12:19;Email;Urgency increased by user;1
575;3338;2025-01-18 10:54:47;Portal;No update provided;1
576;3338;2025-01-17 21:06:47;Portal;Ticket taking too long;2
577;3356;2025-01-18 03:33:14;Email;No update provided;1
578;3360;2025-01-19 18:46:24;Portal;No update provided;1
579;3372;2025-01-18 03:58:38;Portal;Urgency increased by user;1
580;3372;2025-01-18 04:56:38;Phone;Urgency increased by user;2
581;3380;2025-01-17 16:00:41;Portal;Ticket taking too long;1
582;3382;2025-01-18 01:25:23;Phone;Urgency increased by user;1
583;3393;2025-01-17 23:50:27;Email;No update provided;1
584;3401;2025-01-17 22:21:46;Phone;Issue not solved;1
585;3401;2025-01-18 14:45:46;Phone;No update provided;2
586;3404;2025-01-19 10:37:19;Email;Service still unavailable;1
587;3405;2025-01-18 18:41:42;Email;Ticket taking too long;1
588;3408;2025-01-18 09:31:53;Portal;No update provided;1
589;3408;2025-01-17 22:45:53;Phone;Service still unavailable;2
590;3410;2025-01-17 19:08:11;Phone;Service still unavailable;1
591;3411;2025-01-18 11:19:59;Phone;Issue not solved;1
592;3411;2025-01-18 04:41:59;Email;No update provided;2
593;3420;2025-01-18 17:28:50;Portal;No update provided;1
594;3427;2025-01-18 11:43:25;Phone;Urgency increased by user;1
595;3436;2025-01-18 21:36:43;Portal;Urgency increased by user;1
596;3436;2025-01-19 09:23:43;Portal;No update provided;2
597;3452;2025-01-19 21:00:21;Portal;Service still unavailable;1
598;3452;2025-01-19 00:44:21;Email;Urgency increased by user;2
599;3452;2025-01-19 21:09:21;Phone;No update provided;3
600;3460;2025-01-18 16:21:25;Phone;Ticket taking too long;1
601;3460;2025-01-18 16:39:25;Portal;Issue not solved;2
602;3470;2025-01-18 12:40:03;Portal;Issue not solved;1
603;3480;2025-01-21 02:06:28;Portal;Ticket taking too long;1
604;3490;2025-01-19 05:12:34;Phone;Urgency increased by user;1
605;3510;2025-01-19 09:56:43;Phone;No update provided;1
606;3523;2025-01-19 17:52:36;Phone;Urgency increased by user;1
607;3529;2025-01-19 16:35:55;Portal;Issue not solved;1
608;3541;2025-01-20 04:48:17;Portal;Urgency increased by user;1
609;3541;2025-01-19 23:34:17;Phone;Urgency increased by user;2
610;3563;2025-01-18 17:24:09;Phone;Issue not solved;1
611;3567;2025-01-19 08:42:59;Phone;Service still unavailable;1
612;3567;2025-01-20 03:19:59;Phone;Urgency increased by user;2
613;3573;2025-01-19 06:09:36;Email;Issue not solved;1
614;3573;2025-01-18 19:29:36;Email;No update provided;2
615;3573;2025-01-19 19:21:36;Portal;No update provided;3
616;3579;2025-01-19 23:17:02;Phone;Ticket taking too long;1
617;3580;2025-01-19 04:35:22;Portal;No update provided;1
618;3581;2025-01-18 20:41:18;Email;Service still unavailable;1
619;3590;2025-01-20 08:09:43;Portal;No update provided;1
620;3592;2025-01-20 16:41:21;Email;Urgency increased by user;1
621;3598;2025-01-18 17:52:47;Email;Urgency increased by user;1
622;3601;2025-01-20 08:17:00;Portal;Service still unavailable;1
623;3618;2025-01-19 00:35:45;Phone;No update provided;1
624;3618;2025-01-18 18:38:45;Email;Urgency increased by user;2
625;3626;2025-01-20 05:24:27;Portal;Urgency increased by user;1
626;3626;2025-01-19 18:31:27;Phone;Ticket taking too long;2
627;3629;2025-01-21 13:06:53;Phone;Ticket taking too long;1
628;3631;2025-01-19 22:52:00;Portal;Urgency increased by user;1
629;3633;2025-01-19 20:06:52;Phone;Issue not solved;1
630;3642;2025-01-20 08:29:42;Portal;No update provided;1
631;3645;2025-01-21 22:33:36;Email;Urgency increased by user;1
632;3645;2025-01-20 22:00:36;Email;No update provided;2
633;3653;2025-01-19 22:07:48;Email;Ticket taking too long;1
634;3657;2025-01-21 10:40:49;Email;Service still unavailable;1
635;3663;2025-01-20 08:39:06;Portal;Urgency increased by user;1
636;3666;2025-01-19 21:56:48;Email;Ticket taking too long;1
637;3666;2025-01-20 19:42:48;Portal;Urgency increased by user;2
638;3701;2025-01-20 01:26:49;Phone;No update provided;1
639;3702;2025-01-19 22:02:18;Phone;Urgency increased by user;1
640;3707;2025-01-21 12:41:49;Portal;No update provided;1
641;3714;2025-01-19 12:20:26;Portal;Issue not solved;1
642;3719;2025-01-20 02:54:07;Portal;Service still unavailable;1
643;3720;2025-01-21 08:25:12;Portal;Urgency increased by user;1
644;3720;2025-01-21 18:39:12;Portal;Urgency increased by user;2
645;3735;2025-01-19 14:40:15;Phone;Ticket taking too long;1
646;3735;2025-01-20 17:32:15;Portal;Service still unavailable;2
647;3750;2025-01-19 11:48:49;Email;Urgency increased by user;1
648;3755;2025-01-21 10:46:39;Portal;Ticket taking too long;1
649;3757;2025-01-20 15:31:32;Portal;Service still unavailable;1
650;3757;2025-01-20 07:22:32;Phone;Ticket taking too long;2
651;3757;2025-01-20 17:17:32;Email;Urgency increased by user;3
652;3759;2025-01-19 10:08:02;Phone;Ticket taking too long;1
653;3762;2025-01-20 01:22:10;Email;Ticket taking too long;1
654;3774;2025-01-20 14:29:28;Email;Urgency increased by user;1
655;3774;2025-01-20 12:16:28;Email;Urgency increased by user;2
656;3774;2025-01-19 12:49:28;Email;Ticket taking too long;3
657;3794;2025-01-21 20:27:07;Email;Ticket taking too long;1
658;3804;2025-01-20 17:01:03;Email;Service still unavailable;1
659;3804;2025-01-20 11:34:03;Phone;Service still unavailable;2
660;3824;2025-01-21 16:53:08;Email;No update provided;1
661;3824;2025-01-20 21:16:08;Portal;Service still unavailable;2
662;3833;2025-01-21 11:16:27;Portal;Ticket taking too long;1
663;3833;2025-01-22 16:37:27;Email;No update provided;2
664;3837;2025-01-20 20:40:37;Portal;Issue not solved;1
665;3862;2025-01-23 00:31:59;Portal;Urgency increased by user;1
666;3865;2025-01-21 15:00:37;Phone;Urgency increased by user;1
667;3865;2025-01-20 17:46:37;Phone;Urgency increased by user;2
668;3865;2025-01-22 02:32:37;Portal;No update provided;3
669;3867;2025-01-20 14:09:59;Email;Issue not solved;1
670;3867;2025-01-21 02:27:59;Portal;Issue not solved;2
671;3874;2025-01-20 17:16:58;Phone;Service still unavailable;1
672;3877;2025-01-20 22:11:30;Phone;No update provided;1
673;3882;2025-01-21 08:00:42;Phone;Ticket taking too long;1
674;3889;2025-01-21 06:53:04;Portal;Issue not solved;1
675;3901;2025-01-21 13:58:15;Phone;Issue not solved;1
676;3903;2025-01-20 18:32:59;Portal;Ticket taking too long;1
677;3905;2025-01-21 10:41:21;Portal;No update provided;1
678;3905;2025-01-21 05:16:21;Phone;Service still unavailable;2
679;3906;2025-01-21 06:41:08;Portal;Urgency increased by user;1
680;3913;2025-01-22 10:25:13;Email;Urgency increased by user;1
681;3916;2025-01-21 23:40:13;Phone;Service still unavailable;1
682;3920;2025-01-20 10:41:04;Email;Urgency increased by user;1
683;3930;2025-01-21 00:54:16;Phone;Service still unavailable;1
684;3930;2025-01-20 19:20:16;Phone;Urgency increased by user;2
685;3930;2025-01-21 19:05:16;Phone;Urgency increased by user;3
686;3932;2025-01-21 07:47:38;Phone;Ticket taking too long;1
687;3932;2025-01-21 14:46:38;Email;No update provided;2
688;3932;2025-01-20 16:37:38;Phone;Service still unavailable;3
689;3932;2025-01-20 23:38:38;Portal;Urgency increased by user;4
690;3944;2025-01-21 22:48:40;Phone;Ticket taking too long;1
691;3944;2025-01-22 06:07:40;Portal;No update provided;2
692;3945;2025-01-20 21:32:36;Portal;Ticket taking too long;1
693;3946;2025-01-20 16:38:00;Email;Ticket taking too long;1
694;3947;2025-01-20 13:49:23;Portal;Service still unavailable;1
695;3948;2025-01-22 18:16:09;Email;Issue not solved;1
696;3949;2025-01-21 19:39:45;Phone;Urgency increased by user;1
697;3970;2025-01-21 13:30:34;Email;Service still unavailable;1
698;3970;2025-01-21 09:55:34;Phone;Ticket taking too long;2
699;3972;2025-01-21 01:52:12;Portal;Issue not solved;1
700;3980;2025-01-21 13:29:40;Phone;No update provided;1
701;3980;2025-01-20 19:14:40;Phone;Issue not solved;2
702;3989;2025-01-22 13:50:49;Portal;Ticket taking too long;1
703;4000;2025-01-23 01:00:21;Email;No update provided;1
704;4002;2025-01-21 10:19:44;Portal;Ticket taking too long;1
705;4002;2025-01-21 01:27:44;Email;No update provided;2
706;4027;2025-01-21 12:33:21;Email;Service still unavailable;1
707;4027;2025-01-23 06:12:21;Phone;Issue not solved;2
708;4029;2025-01-21 17:06:28;Phone;Issue not solved;1
709;4040;2025-01-21 12:25:08;Phone;No update provided;1
710;4040;2025-01-23 09:29:08;Email;No update provided;2
711;4045;2025-01-22 04:47:22;Portal;Service still unavailable;1
712;4045;2025-01-22 13:17:22;Portal;Urgency increased by user;2
713;4047;2025-01-22 13:38:53;Phone;Service still unavailable;1
714;4047;2025-01-23 02:54:53;Portal;Issue not solved;2
715;4048;2025-01-23 08:00:53;Phone;Issue not solved;1
716;4067;2025-01-21 19:20:19;Phone;Ticket taking too long;1
717;4072;2025-01-21 15:26:34;Portal;Service still unavailable;1
718;4074;2025-01-23 08:31:56;Email;Service still unavailable;1
719;4079;2025-01-22 07:21:23;Portal;No update provided;1
720;4085;2025-01-22 18:47:06;Email;Urgency increased by user;1
721;4088;2025-01-21 15:02:07;Portal;No update provided;1
722;4088;2025-01-21 17:47:07;Portal;No update provided;2
723;4093;2025-01-22 20:57:52;Phone;No update provided;1
724;4098;2025-01-22 02:06:08;Portal;Urgency increased by user;1
725;4126;2025-01-22 17:18:24;Portal;No update provided;1
726;4126;2025-01-21 22:31:24;Phone;No update provided;2
727;4134;2025-01-22 14:28:43;Email;Ticket taking too long;1
728;4134;2025-01-22 06:28:43;Email;No update provided;2
729;4137;2025-01-23 11:00:07;Email;Issue not solved;1
730;4138;2025-01-23 15:41:59;Portal;Urgency increased by user;1
731;4146;2025-01-24 07:19:24;Portal;Urgency increased by user;1
732;4150;2025-01-22 16:57:46;Phone;Issue not solved;1
733;4150;2025-01-21 16:05:46;Email;Issue not solved;2
734;4168;2025-01-22 10:26:51;Portal;Ticket taking too long;1
735;4170;2025-01-21 16:46:30;Portal;Ticket taking too long;1
736;4170;2025-01-22 01:48:30;Phone;Service still unavailable;2
737;4176;2025-01-21 18:15:53;Phone;Issue not solved;1
738;4176;2025-01-21 17:35:53;Portal;No update provided;2
739;4176;2025-01-21 15:12:53;Portal;No update provided;3
740;4180;2025-01-24 15:13:01;Portal;Service still unavailable;1
741;4192;2025-01-22 20:45:23;Phone;No update provided;1
742;4193;2025-01-23 16:40:35;Email;Ticket taking too long;1
743;4193;2025-01-23 12:34:35;Portal;Service still unavailable;2
744;4201;2025-01-22 17:40:04;Phone;Ticket taking too long;1
745;4220;2025-01-23 15:30:13;Phone;No update provided;1
746;4229;2025-01-24 19:05:56;Phone;Ticket taking too long;1
747;4230;2025-01-23 02:39:09;Phone;No update provided;1
748;4239;2025-01-22 17:34:45;Email;Ticket taking too long;1
749;4239;2025-01-22 19:33:45;Portal;Issue not solved;2
750;4241;2025-01-23 22:28:54;Phone;Issue not solved;1
751;4257;2025-01-22 16:35:35;Portal;Urgency increased by user;1
752;4266;2025-01-23 22:16:55;Portal;No update provided;1
753;4266;2025-01-23 10:17:55;Portal;Urgency increased by user;2
754;4269;2025-01-23 17:10:42;Phone;Urgency increased by user;1
755;4274;2025-01-24 12:32:33;Email;Ticket taking too long;1
756;4274;2025-01-24 00:59:33;Phone;Issue not solved;2
757;4277;2025-01-23 11:32:12;Email;Ticket taking too long;1
758;4277;2025-01-23 22:30:12;Portal;No update provided;2
