return_id;ticket_id;returned_from_group_id;returned_to_group_id;return_timestamp;return_reason;wrong_group_flag;missing_minimum_data_flag
392;6215;2;1;2025-02-01 14:59:20;Wrong categorization;1;0
393;6220;6;1;2025-02-01 15:15:15;Insufficient reproduction steps;1;0
394;6222;2;1;2025-02-02 01:41:59;Already solved in N1;0;1
395;6259;2;1;2025-02-01 11:05:53;Missing diagnostic evidence;1;0
396;6264;3;1;2025-02-01 18:47:19;Already solved in N1;0;1
397;6268;5;1;2025-02-02 13:36:31;Wrong support group;0;1
398;6269;3;1;2025-02-02 15:00:27;Already solved in N1;0;1
399;6271;4;1;2025-02-03 02:28:43;Missing user impact / urgency;0;1
400;6274;2;1;2025-02-02 17:57:43;Already solved in N1;0;1
401;6277;4;1;2025-02-02 12:26:54;Missing diagnostic evidence;0;0
402;6292;5;1;2025-02-02 16:49:07;Wrong support group;0;0
403;6303;2;1;2025-02-02 14:52:53;Missing diagnostic evidence;0;1
404;6305;2;1;2025-02-02 16:13:01;Already solved in N1;0;1
405;6313;5;1;2025-02-02 13:31:27;Already solved in N1;1;1
406;6364;2;1;2025-02-02 11:07:18;Wrong categorization;0;0
407;6376;4;1;2025-02-02 13:31:25;Wrong support group;1;0
408;6390;8;1;2025-02-02 10:49:55;Wrong support group;0;1
409;6423;8;1;2025-02-03 15:36:02;Already solved in N1;1;0
410;6431;4;1;2025-02-03 15:06:01;Wrong categorization;0;1
411;6447;5;1;2025-02-03 13:47:08;Wrong categorization;0;1
412;6452;5;1;2025-02-03 18:04:45;Wrong support group;0;1
413;6458;7;1;2025-02-03 14:33:17;Missing user impact / urgency;1;0
414;6464;6;1;2025-02-03 21:03:23;Wrong support group;0;1
415;6479;4;1;2025-02-03 11:33:02;Missing diagnostic evidence;1;0
416;6492;7;1;2025-02-03 10:04:26;Already solved in N1;1;0
417;6531;5;1;2025-02-03 18:54:16;Wrong categorization;0;1
418;6573;7;1;2025-02-03 17:06:38;Missing user impact / urgency;1;0
419;6617;2;1;2025-02-03 15:02:01;Wrong support group;1;0
420;6624;3;1;2025-02-03 19:22:34;Already solved in N1;1;0
421;6634;5;1;2025-02-04 21:49:08;Wrong support group;1;1
422;6636;5;1;2025-02-04 21:41:49;Missing user impact / urgency;0;0
423;6651;6;1;2025-02-04 16:10:37;Insufficient reproduction steps;1;0
424;6669;2;1;2025-02-04 18:05:07;Wrong support group;1;0
425;6699;3;1;2025-02-04 17:03:33;Missing diagnostic evidence;0;1
426;6734;4;1;2025-02-04 21:39:54;Already solved in N1;1;0
427;6736;7;1;2025-02-04 13:51:27;Missing diagnostic evidence;1;0
428;6772;7;1;2025-02-04 17:25:28;Missing diagnostic evidence;0;1
429;6774;4;1;2025-02-04 18:36:34;Insufficient reproduction steps;0;1
430;6873;7;1;2025-02-05 18:43:48;Already solved in N1;1;0
431;6885;4;1;2025-02-05 19:14:38;Missing user impact / urgency;1;0
432;6911;6;1;2025-02-05 15:09:14;Missing user impact / urgency;1;0
433;6929;5;1;2025-02-05 17:45:53;Wrong categorization;0;1
434;6954;4;1;2025-02-05 16:53:44;Already solved in N1;1;0
435;6976;7;1;2025-02-05 11:11:19;Missing diagnostic evidence;0;1
436;6997;4;1;2025-02-05 21:02:02;Wrong support group;1;0
437;7000;5;1;2025-02-05 16:10:15;Missing diagnostic evidence;1;1
438;7006;2;1;2025-02-05 20:06:43;Already solved in N1;0;1
439;7018;2;1;2025-02-05 15:13:12;Wrong support group;0;1
440;7040;8;1;2025-02-06 15:36:31;Missing diagnostic evidence;1;0
441;7094;2;1;2025-02-06 17:59:18;Missing diagnostic evidence;0;1
442;7110;8;1;2025-02-06 13:35:02;Wrong categorization;0;1
443;7134;4;1;2025-02-06 19:44:25;Missing user impact / urgency;1;0
444;7168;7;1;2025-02-06 20:59:47;Insufficient reproduction steps;1;0
445;7213;8;1;2025-02-06 16:38:39;Missing user impact / urgency;1;0
446;7249;8;1;2025-02-07 13:58:21;Wrong support group;1;1
447;7277;4;1;2025-02-08 01:00:43;Already solved in N1;0;1
448;7278;3;1;2025-02-07 18:48:04;Wrong categorization;0;1
449;7284;8;1;2025-02-07 13:24:18;Missing diagnostic evidence;1;0
450;7318;6;1;2025-02-07 16:12:03;Wrong support group;0;1
451;7336;5;1;2025-02-07 11:23:59;Wrong categorization;0;1
452;7454;4;1;2025-02-08 16:04:27;Wrong categorization;0;1
453;7463;4;1;2025-02-09 04:32:09;Missing user impact / urgency;1;0
454;7505;7;1;2025-02-08 11:29:39;Already solved in N1;0;1
455;7516;5;1;2025-02-08 14:29:15;Missing user impact / urgency;1;0
456;7529;4;1;2025-02-08 11:59:24;Insufficient reproduction steps;1;0
457;7552;3;1;2025-02-09 16:22:28;Missing user impact / urgency;0;1
458;7570;2;1;2025-02-09 20:28:32;Wrong support group;0;1
459;7602;6;1;2025-02-09 19:49:32;Missing user impact / urgency;1;0
460;7618;5;1;2025-02-09 19:23:20;Wrong support group;0;1
461;7620;5;1;2025-02-09 13:29:13;Wrong support group;0;1
462;7643;7;1;2025-02-09 15:08:48;Wrong support group;1;1
463;7758;3;1;2025-02-10 19:29:12;Wrong support group;1;0
464;7787;3;1;2025-02-10 11:57:29;Missing diagnostic evidence;0;1
465;7807;2;1;2025-02-10 13:14:20;Missing diagnostic evidence;0;1
466;7837;5;1;2025-02-10 15:58:33;Insufficient reproduction steps;1;0
467;7864;5;1;2025-02-10 15:07:10;Insufficient reproduction steps;0;1
468;7885;3;1;2025-02-10 12:01:33;Insufficient reproduction steps;0;0
469;7889;5;1;2025-02-10 12:57:18;Insufficient reproduction steps;0;1
470;7902;8;1;2025-02-10 17:21:46;Missing user impact / urgency;0;0
471;7908;5;1;2025-02-10 16:10:06;Already solved in N1;0;1
472;7930;2;1;2025-02-10 14:54:33;Missing user impact / urgency;0;1
473;7943;5;1;2025-02-10 17:54:53;Missing user impact / urgency;0;1
474;7953;5;1;2025-02-10 14:28:20;Insufficient reproduction steps;0;1
475;7999;2;1;2025-02-11 13:23:47;Wrong categorization;1;0
476;8009;8;1;2025-02-11 19:50:17;Wrong support group;1;1
477;8039;2;1;2025-02-11 20:35:07;Missing user impact / urgency;0;1
478;8043;4;1;2025-02-11 10:09:17;Wrong support group;1;0
479;8087;2;1;2025-02-11 18:14:33;Already solved in N1;1;0
480;8092;5;1;2025-02-11 21:42:02;Insufficient reproduction steps;0;1
481;8178;7;1;2025-02-11 21:17:40;Missing diagnostic evidence;1;0
482;8186;2;1;2025-02-12 17:19:55;Wrong support group;1;1
483;8219;5;1;2025-02-12 17:05:00;Insufficient reproduction steps;0;1
484;8238;2;1;2025-02-12 18:47:24;Wrong categorization;0;1
485;8250;3;1;2025-02-12 14:58:48;Missing diagnostic evidence;0;1
486;8251;8;1;2025-02-12 14:27:17;Missing diagnostic evidence;1;0
487;8260;4;1;2025-02-12 16:20:51;Wrong categorization;1;0
488;8295;3;1;2025-02-12 20:27:14;Insufficient reproduction steps;1;0
489;8319;2;1;2025-02-12 15:08:45;Missing user impact / urgency;1;0
490;8333;2;1;2025-02-12 22:24:54;Wrong support group;0;1
491;8335;8;1;2025-02-12 19:59:04;Wrong categorization;0;0
492;8360;2;1;2025-02-12 14:13:12;Insufficient reproduction steps;0;1
493;8364;8;1;2025-02-12 20:40:39;Already solved in N1;0;1
494;8464;2;1;2025-02-13 15:05:10;Insufficient reproduction steps;0;0
495;8473;2;1;2025-02-13 19:10:58;Already solved in N1;0;1
496;8511;5;1;2025-02-13 13:22:00;Already solved in N1;0;1
497;8537;4;1;2025-02-13 13:49:38;Already solved in N1;0;1
498;8539;3;1;2025-02-13 13:55:45;Wrong categorization;0;1
499;8570;5;1;2025-02-13 18:08:31;Missing user impact / urgency;0;1
500;8571;5;1;2025-02-13 11:34:02;Insufficient reproduction steps;0;1
501;8575;8;1;2025-02-14 00:14:44;Wrong categorization;1;0
502;8586;6;1;2025-02-13 14:32:13;Wrong support group;1;0
503;8610;4;1;2025-02-13 15:16:58;Wrong support group;1;0
504;8634;2;1;2025-02-13 16:39:22;Missing user impact / urgency;1;0
505;8648;5;1;2025-02-14 16:48:24;Missing user impact / urgency;0;0
506;8684;5;1;2025-02-14 14:25:32;Missing diagnostic evidence;0;1
507;8713;8;1;2025-02-14 14:52:03;Insufficient reproduction steps;0;0
508;8739;6;1;2025-02-14 17:06:46;Missing diagnostic evidence;1;0
509;8758;8;1;2025-02-14 14:38:46;Wrong support group;1;0
510;8767;8;1;2025-02-14 16:28:47;Wrong categorization;1;0
511;8775;5;1;2025-02-14 19:50:07;Wrong support group;0;1
512;8776;2;1;2025-02-14 12:36:30;Wrong support group;1;0
513;8789;4;1;2025-02-14 12:20:56;Wrong support group;0;1
514;8791;5;1;2025-02-14 16:21:56;Insufficient reproduction steps;0;1
515;8823;5;1;2025-02-15 12:26:21;Wrong categorization;0;0
516;8831;4;1;2025-02-15 14:31:20;Already solved in N1;0;1
517;8833;5;1;2025-02-15 19:05:11;Wrong support group;0;1
518;8836;8;1;2025-02-15 12:00:32;Wrong support group;0;1
519;8843;7;1;2025-02-15 15:30:50;Wrong support group;0;1
520;8854;6;1;2025-02-15 13:58:14;Insufficient reproduction steps;1;1
521;8863;2;1;2025-02-15 17:47:05;Wrong categorization;0;1
522;8878;3;1;2025-02-15 18:26:12;Missing diagnostic evidence;1;0
523;8888;5;1;2025-02-15 16:21:50;Wrong categorization;0;0
524;8924;4;1;2025-02-15 19:01:10;Missing user impact / urgency;0;1
525;8929;3;1;2025-02-15 16:09:02;Insufficient reproduction steps;0;0
526;8948;8;1;2025-02-15 17:55:52;Missing diagnostic evidence;0;0
527;8956;8;1;2025-02-15 13:21:56;Wrong support group;0;1
528;8992;4;1;2025-02-16 17:28:34;Already solved in N1;0;0
529;9035;8;1;2025-02-16 13:15:31;Wrong support group;1;0
530;9048;6;1;2025-02-16 15:13:19;Wrong support group;1;0
531;9057;3;1;2025-02-16 12:40:34;Missing user impact / urgency;0;1
532;9075;4;1;2025-02-16 23:52:19;Missing user impact / urgency;0;1
533;9086;3;1;2025-02-16 16:38:16;Insufficient reproduction steps;0;1
534;9102;4;1;2025-02-16 14:23:09;Wrong categorization;0;0
535;9128;3;1;2025-02-17 17:38:17;Insufficient reproduction steps;0;1
536;9130;7;1;2025-02-17 17:14:47;Missing user impact / urgency;1;1
537;9131;5;1;2025-02-17 21:14:43;Wrong support group;0;1
538;9156;2;1;2025-02-17 15:47:04;Wrong support group;0;0
539;9172;3;1;2025-02-17 11:46:04;Wrong support group;0;1
540;9176;6;1;2025-02-17 14:13:40;Insufficient reproduction steps;0;1
541;9244;5;1;2025-02-17 14:20:35;Insufficient reproduction steps;1;0
542;9270;6;1;2025-02-17 19:31:49;Insufficient reproduction steps;0;1
543;9278;4;1;2025-02-17 15:19:46;Wrong categorization;1;0
544;9320;8;1;2025-02-17 08:58:20;Wrong support group;1;0
545;9342;2;1;2025-02-18 20:08:06;Missing diagnostic evidence;0;1
546;9354;4;1;2025-02-18 11:10:36;Already solved in N1;0;1
547;9412;5;1;2025-02-18 14:58:23;Missing diagnostic evidence;0;1
548;9413;6;1;2025-02-18 12:38:54;Missing user impact / urgency;1;0
549;9421;3;1;2025-02-19 00:04:08;Insufficient reproduction steps;1;0
550;9428;5;1;2025-02-18 18:40:26;Wrong support group;0;1
551;9435;2;1;2025-02-18 15:30:40;Insufficient reproduction steps;0;1
552;9487;2;1;2025-02-18 14:16:10;Insufficient reproduction steps;0;0
553;9503;5;1;2025-02-19 15:39:58;Insufficient reproduction steps;0;1
554;9511;2;1;2025-02-19 16:18:01;Insufficient reproduction steps;0;1
555;9530;7;1;2025-02-19 14:43:05;Wrong categorization;1;0
556;9553;8;1;2025-02-19 17:33:41;Missing user impact / urgency;1;0
557;9565;5;1;2025-02-19 18:00:04;Insufficient reproduction steps;0;1
558;9570;5;1;2025-02-19 15:02:19;Missing diagnostic evidence;0;1
559;9573;7;1;2025-02-19 12:52:11;Missing user impact / urgency;1;0
560;9577;5;1;2025-02-19 19:19:32;Wrong categorization;1;0
561;9594;2;1;2025-02-19 19:38:49;Missing diagnostic evidence;0;0
562;9608;5;1;2025-02-19 10:40:32;Wrong categorization;0;1
563;9616;2;1;2025-02-19 17:35:41;Insufficient reproduction steps;0;1
564;9673;3;1;2025-02-20 17:57:15;Wrong support group;0;1
565;9681;5;1;2025-02-20 15:33:03;Wrong categorization;0;0
566;9693;3;1;2025-02-20 11:43:23;Insufficient reproduction steps;0;1
567;9695;7;1;2025-02-20 11:56:28;Wrong support group;1;0
568;9715;6;1;2025-02-20 15:16:55;Missing diagnostic evidence;0;1
569;9716;5;1;2025-02-20 15:32:36;Wrong categorization;0;1
570;9748;3;1;2025-02-20 14:26:58;Already solved in N1;1;0
571;9752;8;1;2025-02-20 13:16:45;Already solved in N1;0;1
572;9753;3;1;2025-02-20 15:29:32;Insufficient reproduction steps;0;1
573;9788;4;1;2025-02-20 14:12:03;Wrong support group;0;1
574;9822;5;1;2025-02-20 18:52:21;Insufficient reproduction steps;0;1
575;9835;5;1;2025-02-20 20:04:14;Wrong categorization;0;1
576;9843;3;1;2025-02-20 19:22:09;Missing user impact / urgency;1;1
577;9851;3;1;2025-02-20 15:24:47;Missing user impact / urgency;0;1
578;9864;2;1;2025-02-20 18:01:25;Wrong support group;0;1
579;9867;5;1;2025-02-20 14:35:22;Insufficient reproduction steps;0;1
580;9877;3;1;2025-02-20 18:17:17;Already solved in N1;0;1
581;9884;2;1;2025-02-20 10:15:36;Wrong support group;0;1
582;9890;4;1;2025-02-20 14:00:35;Insufficient reproduction steps;0;1
583;9904;7;1;2025-02-21 17:23:13;Already solved in N1;1;0
584;9955;7;1;2025-02-21 11:30:07;Insufficient reproduction steps;1;0
585;9964;5;1;2025-02-21 14:03:07;Missing diagnostic evidence;0;1
586;9971;5;1;2025-02-21 19:24:28;Wrong categorization;0;1
587;9990;5;1;2025-02-21 15:51:20;Insufficient reproduction steps;0;1
588;10082;7;1;2025-02-21 11:04:00;Missing user impact / urgency;1;0
589;10086;5;1;2025-02-21 18:10:20;Insufficient reproduction steps;1;0
590;10107;6;1;2025-02-22 17:58:50;Wrong support group;0;1
591;10109;7;1;2025-02-22 12:42:47;Already solved in N1;1;0
592;10140;4;1;2025-02-22 15:12:45;Wrong support group;0;1
593;10148;5;1;2025-02-22 14:56:44;Already solved in N1;1;1
594;10162;3;1;2025-02-22 19:10:23;Missing diagnostic evidence;1;0
595;10169;3;1;2025-02-22 17:25:33;Already solved in N1;0;1
596;10177;4;1;2025-02-22 12:01:34;Missing diagnostic evidence;0;1
597;10178;4;1;2025-02-22 15:20:15;Missing user impact / urgency;1;0
598;10194;4;1;2025-02-23 00:23:28;Insufficient reproduction steps;0;1
599;10203;4;1;2025-02-22 13:01:57;Insufficient reproduction steps;1;0
600;10212;4;1;2025-02-22 15:52:57;Missing user impact / urgency;0;1
601;10227;8;1;2025-02-22 19:00:02;Missing diagnostic evidence;0;0
602;10241;4;1;2025-02-22 15:56:09;Wrong categorization;1;0
603;10306;2;1;2025-02-23 19:46:05;Wrong categorization;0;1
604;10328;5;1;2025-02-23 14:38:20;Insufficient reproduction steps;0;0
605;10330;2;1;2025-02-23 17:12:16;Wrong categorization;1;0
606;10348;4;1;2025-02-23 14:32:20;Insufficient reproduction steps;0;0
607;10360;5;1;2025-02-23 20:36:55;Insufficient reproduction steps;0;0
608;10371;2;1;2025-02-23 16:21:49;Missing diagnostic evidence;0;1
609;10391;2;1;2025-02-23 15:54:29;Missing user impact / urgency;0;1
610;10414;3;1;2025-02-24 19:52:05;Missing diagnostic evidence;0;1
611;10419;8;1;2025-02-24 18:24:15;Already solved in N1;1;0
612;10423;5;1;2025-02-24 11:18:15;Insufficient reproduction steps;1;0
613;10442;2;1;2025-02-24 15:08:05;Wrong categorization;0;0
614;10483;5;1;2025-02-24 17:41:18;Missing user impact / urgency;0;1
615;10498;5;1;2025-02-24 17:17:14;Missing user impact / urgency;1;0
616;10534;8;1;2025-02-24 15:01:12;Wrong categorization;0;1
617;10558;6;1;2025-02-24 10:56:15;Wrong categorization;1;0
618;10569;8;1;2025-02-24 16:30:05;Missing diagnostic evidence;1;0
619;10582;2;1;2025-02-24 12:01:17;Wrong support group;1;0
620;10611;5;1;2025-02-25 14:01:51;Missing user impact / urgency;0;1
621;10632;4;1;2025-02-25 13:20:12;Insufficient reproduction steps;0;1
622;10633;8;1;2025-02-25 20:04:21;Already solved in N1;0;1
623;10648;5;1;2025-02-25 22:59:42;Wrong support group;1;0
624;10668;2;1;2025-02-25 14:44:36;Missing user impact / urgency;0;1
625;10686;4;1;2025-02-25 18:54:21;Already solved in N1;0;1
626;10688;7;1;2025-02-25 14:39:37;Missing user impact / urgency;1;0
627;10730;4;1;2025-02-25 10:31:27;Missing diagnostic evidence;1;0
628;10745;3;1;2025-02-25 11:30:53;Already solved in N1;0;1
629;10746;2;1;2025-02-25 18:04:30;Insufficient reproduction steps;0;1
630;10755;2;1;2025-02-25 18:56:29;Missing diagnostic evidence;0;1
631;10757;3;1;2025-02-25 17:27:13;Wrong support group;1;0
632;10763;3;1;2025-02-25 19:24:54;Wrong categorization;1;0
633;10794;8;1;2025-02-26 11:38:00;Already solved in N1;0;1
634;10820;5;1;2025-02-26 13:49:16;Already solved in N1;0;1
635;10830;3;1;2025-02-26 12:09:55;Insufficient reproduction steps;0;1
636;10859;4;1;2025-02-26 16:20:32;Already solved in N1;0;0
637;10887;3;1;2025-02-26 15:57:25;Insufficient reproduction steps;1;0
638;10908;3;1;2025-02-26 11:38:23;Wrong support group;1;0
639;10912;5;1;2025-02-26 20:44:21;Insufficient reproduction steps;0;1
640;10938;5;1;2025-02-26 21:50:07;Insufficient reproduction steps;0;1
641;10957;7;1;2025-02-26 18:08:55;Missing user impact / urgency;0;1
642;10961;3;1;2025-02-26 19:19:34;Wrong support group;0;0
643;10983;3;1;2025-02-27 11:36:27;Wrong categorization;0;1
644;11031;2;1;2025-02-27 15:15:12;Missing diagnostic evidence;0;1
645;11033;3;1;2025-02-27 14:35:59;Already solved in N1;0;1
646;11072;8;1;2025-02-27 17:14:28;Missing diagnostic evidence;1;0
647;11074;3;1;2025-02-27 17:49:00;Wrong categorization;1;1
648;11080;2;1;2025-02-27 18:08:29;Wrong categorization;1;0
649;11087;2;1;2025-02-27 16:18:56;Already solved in N1;0;1
650;11090;2;1;2025-02-27 14:23:19;Wrong support group;1;0
651;11097;3;1;2025-02-27 19:59:56;Already solved in N1;1;1
652;11102;2;1;2025-02-28 00:03:58;Wrong categorization;0;0
653;11119;6;1;2025-02-27 18:17:09;Missing diagnostic evidence;0;1
654;11125;7;1;2025-02-27 16:56:26;Missing diagnostic evidence;0;1
655;11134;4;1;2025-02-28 13:49:09;Missing user impact / urgency;0;0
656;11142;5;1;2025-02-28 17:15:50;Missing diagnostic evidence;1;0
657;11143;3;1;2025-02-28 16:19:51;Missing diagnostic evidence;0;1
658;11168;6;1;2025-02-28 22:13:08;Missing diagnostic evidence;1;1
659;11171;5;1;2025-02-28 15:24:48;Missing user impact / urgency;0;0
660;11225;8;1;2025-02-28 15:19:55;Wrong categorization;0;1
661;11230;3;1;2025-02-28 12:59:29;Wrong categorization;0;1
662;11236;5;1;2025-02-28 18:25:52;Already solved in N1;0;1
663;11268;8;1;2025-02-28 15:45:16;Missing user impact / urgency;1;0
664;11277;5;1;2025-02-28 11:11:43;Missing diagnostic evidence;0;1
665;11279;2;1;2025-02-28 21:29:30;Missing diagnostic evidence;0;1
666;11282;4;1;2025-02-28 13:49:53;Wrong categorization;0;1
667;11294;8;1;2025-02-28 15:32:43;Missing diagnostic evidence;1;0
668;11303;5;1;2025-02-28 20:46:07;Missing user impact / urgency;0;1
669;11306;5;1;2025-02-28 20:35:00;Insufficient reproduction steps;0;1
670;11326;7;1;2025-03-01 12:35:55;Missing user impact / urgency;1;0
671;11337;2;1;2025-03-01 16:39:23;Insufficient reproduction steps;0;1
672;11339;2;1;2025-03-01 16:26:23;Wrong categorization;1;0
673;11349;6;1;2025-03-01 17:59:27;Wrong support group;0;1
674;11364;6;1;2025-03-01 17:11:52;Insufficient reproduction steps;1;0
675;11440;5;1;2025-03-01 22:45:35;Wrong categorization;0;1
676;11479;5;1;2025-03-02 18:49:05;Missing diagnostic evidence;1;0
677;11518;5;1;2025-03-02 17:44:24;Missing diagnostic evidence;0;1
678;11543;7;1;2025-03-02 14:17:10;Missing user impact / urgency;0;1
679;11550;4;1;2025-03-02 15:23:36;Wrong support group;0;1
680;11556;4;1;2025-03-02 16:41:46;Already solved in N1;0;1
681;11576;3;1;2025-03-02 14:39:00;Wrong categorization;0;1
682;11577;7;1;2025-03-02 20:13:51;Wrong support group;1;0
683;11588;5;1;2025-03-02 17:01:09;Wrong support group;1;1
684;11592;3;1;2025-03-02 22:13:27;Missing user impact / urgency;1;0
685;11603;5;1;2025-03-02 12:36:05;Missing user impact / urgency;0;0
686;11624;5;1;2025-03-02 18:18:11;Missing diagnostic evidence;0;1
687;11636;7;1;2025-03-02 14:45:36;Wrong support group;1;1
688;11638;4;1;2025-03-02 17:45:52;Missing user impact / urgency;0;0
689;11660;5;1;2025-03-03 15:04:56;Wrong categorization;0;1
690;11699;2;1;2025-03-03 12:47:14;Wrong categorization;1;0
691;11702;4;1;2025-03-03 20:27:12;Missing user impact / urgency;0;0
692;11762;3;1;2025-03-03 16:29:21;Missing user impact / urgency;0;1
693;11816;4;1;2025-03-03 14:35:45;Missing user impact / urgency;0;1
694;11822;3;1;2025-03-03 15:43:20;Missing diagnostic evidence;1;0
695;11825;3;1;2025-03-03 15:50:27;Missing diagnostic evidence;1;0
696;11843;7;1;2025-03-03 21:43:23;Missing user impact / urgency;0;0
697;11852;2;1;2025-03-04 21:32:45;Wrong support group;1;0
698;11856;5;1;2025-03-04 17:34:13;Already solved in N1;0;1
699;11892;8;1;2025-03-04 12:08:43;Wrong categorization;0;1
700;11893;5;1;2025-03-04 15:38:06;Missing user impact / urgency;0;1
701;11920;2;1;2025-03-04 15:19:41;Already solved in N1;0;1
702;11929;3;1;2025-03-04 17:10:10;Missing user impact / urgency;0;1
703;11959;3;1;2025-03-04 09:53:21;Missing diagnostic evidence;1;0
704;11961;7;1;2025-03-04 10:15:20;Wrong categorization;0;1
705;11964;3;1;2025-03-04 12:58:11;Already solved in N1;1;0
706;11994;4;1;2025-03-04 17:17:51;Already solved in N1;1;0
707;12015;2;1;2025-03-04 15:00:58;Wrong support group;0;1
708;12037;5;1;2025-03-04 12:03:29;Wrong categorization;0;1
709;12049;2;1;2025-03-04 17:29:30;Wrong support group;1;0
710;12077;5;1;2025-03-05 23:25:08;Insufficient reproduction steps;0;0
711;12090;3;1;2025-03-05 17:37:16;Wrong categorization;0;1
712;12117;2;1;2025-03-05 21:51:19;Wrong support group;1;1
713;12133;3;1;2025-03-05 13:07:48;Already solved in N1;1;0
714;12135;4;1;2025-03-05 12:18:53;Already solved in N1;0;1
715;12171;4;1;2025-03-05 11:50:27;Wrong support group;0;1
716;12189;2;1;2025-03-05 20:56:54;Missing diagnostic evidence;1;0
717;12199;5;1;2025-03-05 17:21:07;Missing user impact / urgency;1;0
718;12200;5;1;2025-03-05 11:22:29;Insufficient reproduction steps;0;1
719;12206;4;1;2025-03-05 15:00:01;Missing diagnostic evidence;1;0
720;12233;5;1;2025-03-05 23:46:53;Missing user impact / urgency;0;1
721;12278;8;1;2025-03-05 15:54:42;Missing diagnostic evidence;1;0
