reopen_id,ticket_id,reopen_timestamp,reopen_reason,reopen_sequence
487,9300,2025-02-24 02:37:22,User could not validate fix,1
488,9309,2025-02-24 14:17:25,Incomplete resolution,1
489,9309,2025-02-22 01:54:25,Issue reoccurred,2
490,9324,2025-02-23 01:32:45,Issue reoccurred,1
491,9335,2025-02-20 21:54:58,Issue reoccurred,1
492,9364,2025-02-18 16:44:34,User could not validate fix,1
493,9383,2025-02-19 17:26:36,Incomplete resolution,1
494,9392,2025-02-24 18:38:43,Related symptom persisted,1
495,9406,2025-02-25 10:20:56,User could not validate fix,1
496,9428,2025-02-21 13:00:04,Issue reoccurred,1
497,9428,2025-02-23 13:43:04,Related symptom persisted,2
498,9473,2025-02-23 05:44:23,Issue reoccurred,1
499,9488,2025-02-19 05:40:43,User could not validate fix,1
500,9488,2025-02-19 17:15:43,User could not validate fix,2
501,9517,2025-02-23 22:42:25,User could not validate fix,1
502,9525,2025-02-21 03:05:24,Issue reoccurred,1
503,9556,2025-02-22 01:56:03,Incomplete resolution,1
504,9556,2025-02-22 14:58:03,User could not validate fix,2
505,9562,2025-02-24 01:30:43,Related symptom persisted,1
506,9574,2025-02-20 22:21:32,User could not validate fix,1
507,9597,2025-02-28 04:21:22,Related symptom persisted,1
508,9604,2025-02-27 21:43:11,Incomplete resolution,1
509,9604,2025-02-26 01:09:11,Related symptom persisted,2
510,9612,2025-02-21 11:33:54,Issue reoccurred,1
511,9664,2025-02-21 00:57:02,Related symptom persisted,1
512,9694,2025-02-21 22:17:37,Issue reoccurred,1
513,9696,2025-02-23 17:36:29,Incomplete resolution,1
514,9701,2025-02-20 15:45:54,User could not validate fix,1
515,9763,2025-02-27 23:14:33,Incomplete resolution,1
516,9763,2025-02-26 10:53:33,Related symptom persisted,2
517,9764,2025-02-27 13:25:47,Related symptom persisted,1
518,9764,2025-02-22 22:29:47,Incomplete resolution,2
519,9817,2025-02-21 04:40:04,Issue reoccurred,1
520,9833,2025-02-20 20:38:59,Related symptom persisted,1
521,9838,2025-02-20 17:07:35,Issue reoccurred,1
522,9864,2025-02-27 18:17:19,Incomplete resolution,1
523,9902,2025-02-28 07:37:11,User could not validate fix,1
524,9903,2025-02-28 13:57:39,Issue reoccurred,1
525,10023,2025-02-26 17:15:21,Incomplete resolution,1
526,10078,2025-02-25 05:43:33,Incomplete resolution,1
527,10078,2025-02-27 21:02:33,Incomplete resolution,2
528,10095,2025-02-23 13:37:03,Incomplete resolution,1
529,10103,2025-02-24 17:04:11,User could not validate fix,1
530,10129,2025-03-01 16:45:57,User could not validate fix,1
531,10129,2025-02-28 16:10:57,Incomplete resolution,2
532,10129,2025-02-28 12:24:57,Related symptom persisted,3
533,10133,2025-02-26 16:43:09,User could not validate fix,1
534,10147,2025-02-23 16:35:20,User could not validate fix,1
535,10147,2025-02-23 01:03:20,Issue reoccurred,2
536,10147,2025-02-26 21:31:20,Issue reoccurred,3
537,10161,2025-02-26 04:46:20,Incomplete resolution,1
538,10161,2025-02-28 13:45:20,Issue reoccurred,2
539,10163,2025-02-23 17:32:01,User could not validate fix,1
540,10163,2025-03-01 03:51:01,Issue reoccurred,2
541,10168,2025-02-26 16:08:47,Incomplete resolution,1
542,10168,2025-02-25 18:12:47,Issue reoccurred,2
543,10173,2025-03-01 18:48:53,User could not validate fix,1
544,10173,2025-02-26 00:11:53,Incomplete resolution,2
545,10176,2025-02-25 02:04:09,Related symptom persisted,1
546,10186,2025-02-27 16:22:07,Related symptom persisted,1
547,10212,2025-02-27 18:16:44,Incomplete resolution,1
548,10306,2025-02-25 13:06:16,Issue reoccurred,1
549,10322,2025-02-25 14:59:02,Incomplete resolution,1
550,10328,2025-03-01 19:26:27,Incomplete resolution,1
551,10331,2025-02-27 01:26:54,Incomplete resolution,1
552,10332,2025-02-27 11:25:57,User could not validate fix,1
553,10391,2025-03-01 06:21:35,User could not validate fix,1
554,10414,2025-03-03 00:48:52,Issue reoccurred,1
555,10417,2025-03-03 07:08:36,Issue reoccurred,1
556,10417,2025-03-02 03:12:36,User could not validate fix,2
557,10417,2025-02-27 19:50:36,Incomplete resolution,3
558,10419,2025-03-01 07:55:56,Incomplete resolution,1
559,10471,2025-02-25 13:03:53,Incomplete resolution,1
560,10471,2025-03-03 08:53:53,Related symptom persisted,2
561,10478,2025-03-03 02:39:20,User could not validate fix,1
562,10514,2025-02-27 05:50:06,Incomplete resolution,1
563,10578,2025-02-25 07:37:18,Issue reoccurred,1
564,10579,2025-02-25 15:37:15,Related symptom persisted,1
565,10611,2025-02-26 05:09:40,Incomplete resolution,1
566,10614,2025-02-26 09:07:47,User could not validate fix,1
567,10614,2025-02-26 03:57:47,Related symptom persisted,2
568,10615,2025-02-26 04:41:09,User could not validate fix,1
569,10615,2025-02-25 19:18:09,User could not validate fix,2
570,10641,2025-02-26 17:04:10,User could not validate fix,1
571,10641,2025-03-04 05:25:10,User could not validate fix,2
572,10649,2025-02-28 13:42:53,Incomplete resolution,1
573,10649,2025-03-02 10:23:53,Issue reoccurred,2
574,10650,2025-03-04 10:54:37,Incomplete resolution,1
575,10650,2025-03-02 14:53:37,Incomplete resolution,2
576,10717,2025-03-01 10:31:28,Related symptom persisted,1
577,10721,2025-02-26 02:25:15,Issue reoccurred,1
578,10721,2025-03-03 20:53:15,User could not validate fix,2
579,10721,2025-02-26 17:55:15,Issue reoccurred,3
580,10743,2025-02-28 03:55:21,User could not validate fix,1
581,10755,2025-03-01 03:09:55,User could not validate fix,1
582,10796,2025-03-03 12:06:29,User could not validate fix,1
583,10806,2025-02-27 16:04:27,User could not validate fix,1
584,10814,2025-03-05 01:39:13,Related symptom persisted,1
585,10828,2025-03-04 17:39:13,Related symptom persisted,1
586,10860,2025-02-27 01:47:53,Issue reoccurred,1
587,10861,2025-02-27 12:46:55,Related symptom persisted,1
588,10880,2025-03-02 20:39:49,User could not validate fix,1
589,10913,2025-03-01 12:02:38,Issue reoccurred,1
590,10969,2025-03-02 08:16:53,Incomplete resolution,1
591,10974,2025-03-01 01:57:17,Issue reoccurred,1
592,11027,2025-03-01 21:32:18,Issue reoccurred,1
593,11072,2025-03-01 16:49:12,Issue reoccurred,1
594,11080,2025-03-06 09:33:48,Incomplete resolution,1
595,11080,2025-03-03 17:31:48,Related symptom persisted,2
596,11080,2025-03-07 08:40:48,Related symptom persisted,3
597,11087,2025-02-28 21:00:50,Related symptom persisted,1
598,11087,2025-03-06 08:33:50,Incomplete resolution,2
599,11091,2025-03-01 11:04:17,Incomplete resolution,1
600,11109,2025-02-28 20:41:57,Related symptom persisted,1
601,11168,2025-03-09 07:48:25,User could not validate fix,1
602,11179,2025-03-06 03:50:56,User could not validate fix,1
603,11179,2025-03-03 22:07:56,User could not validate fix,2
604,11194,2025-03-07 11:16:51,User could not validate fix,1
605,11194,2025-03-06 20:59:51,Incomplete resolution,2
606,11202,2025-03-07 19:20:08,Incomplete resolution,1
607,11229,2025-03-01 15:33:07,Issue reoccurred,1
608,11241,2025-03-02 00:20:40,Issue reoccurred,1
609,11242,2025-03-01 20:36:12,User could not validate fix,1
610,11268,2025-03-06 15:09:52,User could not validate fix,1
611,11284,2025-03-06 22:28:10,Related symptom persisted,1
612,11284,2025-03-05 10:33:10,Issue reoccurred,2
613,11295,2025-03-02 02:43:54,Related symptom persisted,1
614,11398,2025-03-01 22:16:12,Incomplete resolution,1
615,11399,2025-03-05 11:24:50,Issue reoccurred,1
616,11407,2025-03-04 09:34:22,Issue reoccurred,1
617,11418,2025-03-07 00:58:25,Related symptom persisted,1
618,11425,2025-03-05 05:46:21,Related symptom persisted,1
619,11427,2025-03-07 00:30:25,User could not validate fix,1
620,11508,2025-03-07 19:52:58,Issue reoccurred,1
621,11524,2025-03-07 07:13:42,Issue reoccurred,1
622,11536,2025-03-07 05:04:09,Incomplete resolution,1
623,11552,2025-03-07 21:26:01,Issue reoccurred,1
624,11569,2025-03-03 09:04:25,Issue reoccurred,1
625,11666,2025-03-05 19:38:27,User could not validate fix,1
626,11678,2025-03-10 04:05:58,Related symptom persisted,1
627,11699,2025-03-07 04:45:39,Related symptom persisted,1
628,11704,2025-03-05 20:00:33,Incomplete resolution,1
629,11713,2025-03-09 22:19:23,Issue reoccurred,1
630,11713,2025-03-08 05:34:23,Incomplete resolution,2
631,11721,2025-03-06 20:54:06,Incomplete resolution,1
632,11788,2025-03-07 19:28:48,Issue reoccurred,1
633,11816,2025-03-11 13:34:48,Incomplete resolution,1
634,11817,2025-03-04 23:35:23,Related symptom persisted,1
635,11843,2025-03-10 08:46:51,Incomplete resolution,1
636,11847,2025-03-04 19:27:08,Related symptom persisted,1
637,11849,2025-03-10 21:10:23,User could not validate fix,1
638,11862,2025-03-09 19:56:16,User could not validate fix,1
639,11862,2025-03-12 14:13:16,Issue reoccurred,2
640,11873,2025-03-11 08:58:10,Incomplete resolution,1
641,11887,2025-03-10 11:25:55,User could not validate fix,1
642,11912,2025-03-09 00:14:41,Related symptom persisted,1
643,11914,2025-03-08 21:23:59,Issue reoccurred,1
644,11914,2025-03-09 12:01:59,User could not validate fix,2
645,11919,2025-03-05 16:10:07,Incomplete resolution,1
646,11919,2025-03-07 14:11:07,User could not validate fix,2
647,11919,2025-03-05 13:01:07,User could not validate fix,3
648,11924,2025-03-11 13:41:20,User could not validate fix,1
649,11928,2025-03-04 22:05:03,User could not validate fix,1
650,11954,2025-03-11 01:16:46,User could not validate fix,1
651,11975,2025-03-10 23:20:33,User could not validate fix,1
652,11990,2025-03-10 09:32:34,Related symptom persisted,1
653,11995,2025-03-07 12:19:33,Incomplete resolution,1
654,12003,2025-03-06 19:14:24,Incomplete resolution,1
655,12007,2025-03-10 21:41:50,Incomplete resolution,1
656,12007,2025-03-11 03:26:50,Issue reoccurred,2
657,12010,2025-03-08 00:22:22,Issue reoccurred,1
658,12010,2025-03-10 18:03:22,Related symptom persisted,2
659,12013,2025-03-09 23:16:06,Issue reoccurred,1
660,12016,2025-03-05 18:15:31,Issue reoccurred,1
661,12022,2025-03-12 01:53:45,Related symptom persisted,1
662,12027,2025-03-07 07:02:04,User could not validate fix,1
663,12029,2025-03-06 23:36:33,User could not validate fix,1
664,12056,2025-03-06 00:16:27,Incomplete resolution,1
665,12056,2025-03-06 13:15:27,User could not validate fix,2
666,12090,2025-03-13 03:09:03,Related symptom persisted,1
667,12093,2025-03-09 09:05:30,Related symptom persisted,1
668,12096,2025-03-08 13:05:51,Issue reoccurred,1
669,12131,2025-03-07 20:42:09,User could not validate fix,1
670,12131,2025-03-07 12:07:09,Issue reoccurred,2
671,12153,2025-03-06 23:13:32,Incomplete resolution,1
672,12160,2025-03-07 03:34:57,Issue reoccurred,1
673,12179,2025-03-13 17:27:15,Related symptom persisted,1
674,12182,2025-03-11 04:46:48,Issue reoccurred,1
675,12185,2025-03-06 15:52:41,User could not validate fix,1
676,12193,2025-03-11 03:13:19,Related symptom persisted,1
677,12206,2025-03-07 12:54:56,Issue reoccurred,1
678,12243,2025-03-08 08:43:09,User could not validate fix,1
679,12275,2025-03-06 15:50:03,User could not validate fix,1
680,12284,2025-03-09 19:44:13,Related symptom persisted,1
681,12284,2025-03-07 09:42:13,Incomplete resolution,2
682,12305,2025-03-09 18:41:49,User could not validate fix,1
683,12316,2025-03-10 05:00:07,Incomplete resolution,1
684,12338,2025-03-09 21:15:49,Related symptom persisted,1
685,12399,2025-03-11 20:52:36,Related symptom persisted,1
686,12412,2025-03-12 10:05:44,User could not validate fix,1
687,12417,2025-03-10 02:32:54,User could not validate fix,1
688,12424,2025-03-08 22:10:30,Incomplete resolution,1
689,12424,2025-03-08 22:42:30,Incomplete resolution,2
690,12443,2025-03-08 18:36:37,User could not validate fix,1
691,12499,2025-03-12 22:48:21,Issue reoccurred,1
692,12499,2025-03-13 17:52:21,User could not validate fix,2
693,12504,2025-03-07 22:00:35,User could not validate fix,1
694,12504,2025-03-13 08:24:35,Incomplete resolution,2
695,12572,2025-03-08 09:40:37,Incomplete resolution,1
696,12573,2025-03-12 00:31:41,User could not validate fix,1
697,12597,2025-03-12 02:07:16,Incomplete resolution,1
698,12597,2025-03-08 10:47:16,Incomplete resolution,2
699,12611,2025-03-09 22:57:07,User could not validate fix,1
700,12614,2025-03-08 21:08:10,Issue reoccurred,1
701,12621,2025-03-13 17:51:22,Related symptom persisted,1
702,12665,2025-03-11 19:36:24,Related symptom persisted,1
703,12672,2025-03-15 11:46:41,Incomplete resolution,1
704,12703,2025-03-13 19:48:18,User could not validate fix,1
705,12715,2025-03-15 04:55:09,Issue reoccurred,1
706,12715,2025-03-11 23:27:09,Related symptom persisted,2
707,12726,2025-03-14 18:23:41,User could not validate fix,1
708,12735,2025-03-16 06:35:17,Issue reoccurred,1
709,12746,2025-03-09 16:58:56,User could not validate fix,1
710,12751,2025-03-09 14:48:55,User could not validate fix,1
711,12764,2025-03-14 14:03:57,Incomplete resolution,1
712,12778,2025-03-09 11:26:39,Incomplete resolution,1
713,12778,2025-03-09 09:21:39,User could not validate fix,2
714,12821,2025-03-11 06:18:29,Incomplete resolution,1
715,12821,2025-03-15 05:23:29,Incomplete resolution,2
716,12821,2025-03-09 09:13:29,Incomplete resolution,3
717,12893,2025-03-13 07:31:24,User could not validate fix,1
718,12926,2025-03-14 14:00:32,Issue reoccurred,1
719,12926,2025-03-12 16:23:32,Related symptom persisted,2
720,12935,2025-03-15 00:28:17,Issue reoccurred,1
721,12935,2025-03-10 20:43:17,User could not validate fix,2
722,12935,2025-03-15 02:20:17,Issue reoccurred,3
723,12955,2025-03-13 21:50:02,Issue reoccurred,1
724,12956,2025-03-12 10:45:24,Related symptom persisted,1
725,12965,2025-03-10 14:53:39,User could not validate fix,1
726,12978,2025-03-10 15:09:23,Incomplete resolution,1
727,12997,2025-03-13 21:12:41,Issue reoccurred,1
728,13006,2025-03-09 15:53:09,User could not validate fix,1
729,13012,2025-03-09 22:39:41,Issue reoccurred,1
730,13019,2025-03-16 00:52:12,Incomplete resolution,1
731,13041,2025-03-11 20:03:13,Related symptom persisted,1
732,13055,2025-03-15 10:21:51,User could not validate fix,1
733,13055,2025-03-16 19:02:51,Related symptom persisted,2
734,13069,2025-03-11 20:26:06,User could not validate fix,1
735,13069,2025-03-15 06:48:06,Incomplete resolution,2
736,13074,2025-03-10 21:44:00,Related symptom persisted,1
737,13109,2025-03-17 03:23:09,Issue reoccurred,1
738,13164,2025-03-10 20:13:01,Related symptom persisted,1
739,13190,2025-03-12 10:04:26,Incomplete resolution,1
740,13208,2025-03-13 05:50:13,Issue reoccurred,1
741,13265,2025-03-12 02:47:04,Issue reoccurred,1
742,13313,2025-03-16 04:41:15,Incomplete resolution,1
743,13339,2025-03-12 20:46:57,Related symptom persisted,1
744,13354,2025-03-18 17:27:43,Incomplete resolution,1
745,13354,2025-03-17 22:29:43,Incomplete resolution,2
746,13359,2025-03-17 02:35:11,Related symptom persisted,1
747,13381,2025-03-15 22:48:11,Incomplete resolution,1
748,13382,2025-03-18 07:42:05,Incomplete resolution,1
749,13382,2025-03-15 15:45:05,Related symptom persisted,2
750,13386,2025-03-15 03:49:07,Incomplete resolution,1
751,13386,2025-03-13 15:08:07,User could not validate fix,2
752,13386,2025-03-13 11:13:07,Issue reoccurred,3
753,13440,2025-03-15 22:23:26,Incomplete resolution,1
754,13446,2025-03-13 03:16:12,Incomplete resolution,1
755,13453,2025-03-16 08:31:46,Issue reoccurred,1
756,13475,2025-03-14 10:18:14,User could not validate fix,1
757,13502,2025-03-17 22:33:08,Related symptom persisted,1
758,13504,2025-03-13 21:27:29,User could not validate fix,1
759,13550,2025-03-14 15:29:53,Issue reoccurred,1
760,13569,2025-03-13 07:48:15,Incomplete resolution,1
761,13602,2025-03-13 18:51:19,User could not validate fix,1
762,13631,2025-03-15 04:38:26,Issue reoccurred,1
763,13660,2025-03-15 23:33:13,Issue reoccurred,1
764,13728,2025-03-18 00:34:06,User could not validate fix,1
765,13737,2025-03-16 10:03:35,Issue reoccurred,1
766,13747,2025-03-15 21:29:31,Related symptom persisted,1
767,13791,2025-03-15 22:38:06,User could not validate fix,1
768,13852,2025-03-19 00:39:23,Related symptom persisted,1
769,13878,2025-03-16 07:31:17,User could not validate fix,1
770,13906,2025-03-19 17:22:59,Incomplete resolution,1
771,13968,2025-03-17 02:48:10,User could not validate fix,1
772,14027,2025-03-19 18:45:53,Issue reoccurred,1
773,14035,2025-03-23 22:26:51,User could not validate fix,1
774,14047,2025-03-21 00:14:13,Related symptom persisted,1
775,14062,2025-03-17 10:47:37,User could not validate fix,1
776,14086,2025-03-22 16:15:38,Related symptom persisted,1
777,14126,2025-03-19 13:22:27,Incomplete resolution,1
778,14172,2025-03-17 04:59:56,Issue reoccurred,1
779,14172,2025-03-19 04:00:56,User could not validate fix,2
780,14174,2025-03-17 10:22:29,Related symptom persisted,1
781,14174,2025-03-16 12:54:29,User could not validate fix,2
782,14174,2025-03-18 09:02:29,Related symptom persisted,3
783,14175,2025-03-18 16:32:51,Related symptom persisted,1
784,14176,2025-03-17 13:26:39,Issue reoccurred,1
785,14199,2025-03-17 13:33:11,Issue reoccurred,1
786,14209,2025-03-23 00:51:42,Related symptom persisted,1
787,14257,2025-03-18 18:45:40,Related symptom persisted,1
788,14277,2025-03-17 20:23:00,Related symptom persisted,1
789,14283,2025-03-22 00:51:30,Incomplete resolution,1
790,14297,2025-03-21 21:39:38,Related symptom persisted,1
791,14322,2025-03-22 12:13:30,User could not validate fix,1
792,14346,2025-03-17 00:22:23,User could not validate fix,1
793,14348,2025-03-18 15:25:14,Issue reoccurred,1
794,14354,2025-03-18 16:00:33,User could not validate fix,1
795,14354,2025-03-23 11:00:33,Incomplete resolution,2
796,14354,2025-03-19 05:48:33,User could not validate fix,3
797,14393,2025-03-22 09:32:12,Related symptom persisted,1
798,14393,2025-03-23 17:33:12,Incomplete resolution,2
799,14404,2025-03-18 20:51:02,Incomplete resolution,1
800,14404,2025-03-23 02:03:02,Incomplete resolution,2
801,14448,2025-03-22 10:32:41,Related symptom persisted,1
802,14448,2025-03-20 00:57:41,Issue reoccurred,2
803,14466,2025-03-24 10:37:06,Related symptom persisted,1
804,14476,2025-03-20 03:20:44,User could not validate fix,1
805,14510,2025-03-25 01:04:35,Incomplete resolution,1
806,14524,2025-03-19 21:15:16,Related symptom persisted,1
807,14547,2025-03-18 20:34:11,Issue reoccurred,1
808,14552,2025-03-24 10:27:51,User could not validate fix,1
809,14569,2025-03-21 23:37:39,Issue reoccurred,1
810,14598,2025-03-26 05:49:31,User could not validate fix,1
811,14606,2025-03-25 07:33:22,Related symptom persisted,1
812,14619,2025-03-25 22:45:55,Issue reoccurred,1
813,14619,2025-03-23 09:12:55,Incomplete resolution,2
814,14634,2025-03-25 04:47:49,Incomplete resolution,1
815,14643,2025-03-23 07:23:18,Incomplete resolution,1
816,14644,2025-03-22 19:58:13,User could not validate fix,1
817,14645,2025-03-23 19:53:46,User could not validate fix,1
818,14645,2025-03-21 07:06:46,Issue reoccurred,2
819,14730,2025-03-24 18:38:33,User could not validate fix,1
820,14748,2025-03-23 21:43:15,Issue reoccurred,1
821,14765,2025-03-24 22:58:39,Issue reoccurred,1
822,14768,2025-03-24 18:02:33,Issue reoccurred,1
823,14777,2025-03-21 21:17:34,Related symptom persisted,1
824,14785,2025-03-24 21:36:25,Issue reoccurred,1
825,14806,2025-03-25 10:12:23,Related symptom persisted,1
826,14852,2025-03-26 06:32:28,Issue reoccurred,1
827,14856,2025-03-21 20:40:11,Incomplete resolution,1
